center_name,center_slug,country,boutique_name,category,is_open,has_deals,date_ouverture,date_fermeture,boutique_path
Grand Place,grand-place,France,Micromania,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/micromania
Grand Place,grand-place,France,Marc Thierry,Autre,True,False,,,/boutiques-restaurants/marc-thierry
Grand Place,grand-place,France,Mango,Mode,True,False,,,/boutiques-restaurants/mango
Grand Place,grand-place,France,NYX PROFESSIONAL MAKEUP,Santé & Beauté,True,False,,,/boutiques-restaurants/nyx
Grand Place,grand-place,France,Normal,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/normal
Grand Place,grand-place,France,Noélie,Autre,True,False,,,/boutiques-restaurants/noelie
Grand Place,grand-place,France,Nocibé,Autre,True,False,,,/boutiques-restaurants/nocibe
Grand Place,grand-place,France,Nature & Découvertes,Santé & Beauté,True,False,,,/boutiques-restaurants/nature-decouvertes
Grand Place,grand-place,France,Orange,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/orange
Grand Place,grand-place,France,ONLY,Mode,True,False,,,/boutiques-restaurants/only
Grand Place,grand-place,France,Originel,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/originel
Grand Place,grand-place,France,Okaïdi,Mode,True,True,,,/boutiques-restaurants/okaidi
Grand Place,grand-place,France,Poke House,Autre,True,False,,,/boutiques-restaurants/poke-house
Grand Place,grand-place,France,Pandora,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/pandora
Grand Place,grand-place,France,primark,Mode,True,False,,,/boutiques-restaurants/primark
Grand Place,grand-place,France,PRIMAPRIX,Autre,True,False,,,/boutiques-restaurants/primaprix
Grand Place,grand-place,France,Pastavia,Autre,True,True,,,/boutiques-restaurants/pastavia
Grand Place,grand-place,France,Palais des thés,Autre,True,False,,,/boutiques-restaurants/le-palais-des-thes
Grand Place,grand-place,France,Poulet Braisé,Autre,True,True,,,/boutiques-restaurants/poulet-braise
Grand Place,grand-place,France,popeyes,Restauration,True,False,,,/boutiques-restaurants/popeyes
Grand Place,grand-place,France,Pimkie,Mode,True,False,,,/boutiques-restaurants/pimkie
Grand Place,grand-place,France,Pharmacie Grand Place,Santé & Beauté,True,False,,,/boutiques-restaurants/pharmacie-grand-place
Grand Place,grand-place,France,PARFOIS,Mode,True,False,,,/boutiques-restaurants/parfois
Grand Place,grand-place,France,RougeGorge,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/rougegorge
Grand Place,grand-place,France,RITUALS,Autre,True,False,,,/boutiques-restaurants/rituals
Grand Place,grand-place,France,Skechers,Mode,True,False,,,/boutiques-restaurants/skechers
Grand Place,grand-place,France,Sushi Way,Restauration,True,False,,,/boutiques-restaurants/sushi-way
Grand Place,grand-place,France,Starbucks,Restauration,True,False,,,/boutiques-restaurants/starbucks
Grand Place,grand-place,France,Swarovski,Mode,True,True,,,/boutiques-restaurants/swarovski
Grand Place,grand-place,France,SNIPES,Mode,True,False,,,/boutiques-restaurants/snipes
Grand Place,grand-place,France,Sephora,Santé & Beauté,True,False,,,/boutiques-restaurants/sephora
Grand Place,grand-place,France,SFR,Services,True,True,,,/boutiques-restaurants/espace-sfr
Grand Place,grand-place,France,TEZENIS,Mode,True,False,,,/boutiques-restaurants/tezenis
Grand Place,grand-place,France,Undiz,Mode,True,False,,,/boutiques-restaurants/undiz
Grand Place,grand-place,France,Wycon,Autre,True,False,,,/boutiques-restaurants/wycon
Grand Place,grand-place,France,Waffle Factory,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/waffle-factory
Grand Place,grand-place,France,Wefix,Autre,True,False,,,/boutiques-restaurants/wefix
Grand Place,grand-place,France,Yogurt Factory,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/yogurt-factory
Grand Place,grand-place,France,Yves Rocher,Santé & Beauté,False,False,,,/boutiques-restaurants/yves-rocher
Grand Place,grand-place,France,Zara,Mode,True,False,,,/boutiques-restaurants/zara
L'Esplanade,l-esplanade,Belgique,America Today,Mode,True,False,,,/boutiques-restaurants/america-today
L'Esplanade,l-esplanade,Belgique,AS Adventure,Autre,True,False,,,/boutiques-restaurants/as-adventure
L'Esplanade,l-esplanade,Belgique,Australian,Autre,True,False,,,/boutiques-restaurants/australian
L'Esplanade,l-esplanade,Belgique,April,Autre,True,True,,,/boutiques-restaurants/planet-parfum
L'Esplanade,l-esplanade,Belgique,Armand Thiery Homme,Mode,True,False,,,/boutiques-restaurants/armand-thiery-homme
L'Esplanade,l-esplanade,Belgique,Alain Afflelou,Santé & Beauté,True,False,,,/boutiques-restaurants/alain-afflelou
L'Esplanade,l-esplanade,Belgique,Adopt,Santé & Beauté,True,False,,,/boutiques-restaurants/adopt
L'Esplanade,l-esplanade,Belgique,Base,Autre,True,False,,,/boutiques-restaurants/base
L'Esplanade,l-esplanade,Belgique,Basic-Fit,Divertissement,True,False,,,/boutiques-restaurants/basic-fit
L'Esplanade,l-esplanade,Belgique,Burger King,Restauration,True,False,,,/boutiques-restaurants/burger-king
L'Esplanade,l-esplanade,Belgique,Brasserie de L'esplanade,Restauration,True,False,,,/boutiques-restaurants/brasserie-de-l-esplanade
L'Esplanade,l-esplanade,Belgique,Black & White,Autre,True,False,,,/boutiques-restaurants/blackwhite
L'Esplanade,l-esplanade,Belgique,Brice,Mode,True,False,,,/boutiques-restaurants/brice
L'Esplanade,l-esplanade,Belgique,Bershka,Mode,True,False,,,/boutiques-restaurants/bershka
L'Esplanade,l-esplanade,Belgique,Confizz,Autre,True,False,,,/boutiques-restaurants/confizz
L'Esplanade,l-esplanade,Belgique,Chaussures MANIET,Mode,True,False,,,/boutiques-restaurants/chaussures-maniet
L'Esplanade,l-esplanade,Belgique,Chitir Chicken,Mode,True,True,,,/boutiques-restaurants/chitir-chicken
L'Esplanade,l-esplanade,Belgique,Courir,Mode,True,False,,,/boutiques-restaurants/courir
L'Esplanade,l-esplanade,Belgique,Comptoir du linge,Autre,True,True,,,/boutiques-restaurants/comptoir-du-linge
L'Esplanade,l-esplanade,Belgique,Club,Autre,True,False,,,/boutiques-restaurants/club
L'Esplanade,l-esplanade,Belgique,CIACO,Autre,True,True,,,/boutiques-restaurants/ciaco
L'Esplanade,l-esplanade,Belgique,Celio,Mode,True,False,,,/boutiques-restaurants/celio
L'Esplanade,l-esplanade,Belgique,Caroll,Mode,True,False,,,/boutiques-restaurants/caroll
L'Esplanade,l-esplanade,Belgique,Cantata,Autre,True,False,,,/boutiques-restaurants/cantata
L'Esplanade,l-esplanade,Belgique,Calzedonia,Mode,True,False,,,/boutiques-restaurants/calzedonia
L'Esplanade,l-esplanade,Belgique,C&A,Mode,True,False,,,/boutiques-restaurants/c-a
L'Esplanade,l-esplanade,Belgique,Di Beauty&Care,Santé & Beauté,True,True,,,/boutiques-restaurants/di-beauty-care
L'Esplanade,l-esplanade,Belgique,Delhaize,Autre,True,False,,,/boutiques-restaurants/delhaize
L'Esplanade,l-esplanade,Belgique,Delcambe,Mode,True,False,,,/boutiques-restaurants/delcambe
L'Esplanade,l-esplanade,Belgique,Dampshop,Autre,True,False,,,/boutiques-restaurants/dampshop
L'Esplanade,l-esplanade,Belgique,EasyClothes,Mode,True,False,,,/boutiques-restaurants/easyclothes
L'Esplanade,l-esplanade,Belgique,Exki (Rue Charlemagne),Autre,True,False,,,/boutiques-restaurants/exki-rue-charlemagne
L'Esplanade,l-esplanade,Belgique,EXKi (Centre commercial),Autre,True,False,,,/boutiques-restaurants/exki-centre-commercial
L'Esplanade,l-esplanade,Belgique,Etam Lingerie,Mode,True,False,,,/boutiques-restaurants/etam-lingerie
L'Esplanade,l-esplanade,Belgique,Espace Vision,Santé & Beauté,True,False,,,/boutiques-restaurants/espace-vision
L'Esplanade,l-esplanade,Belgique,Fram Louvain-la-Neuve,Santé & Beauté,True,False,,,/boutiques-restaurants/fram
L'Esplanade,l-esplanade,Belgique,Flying Tiger,Autre,True,False,,,/boutiques-restaurants/flying-tiger
L'Esplanade,l-esplanade,Belgique,FNAC,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/fnac
L'Esplanade,l-esplanade,Belgique,Geox,Mode,True,True,,,/boutiques-restaurants/geox
L'Esplanade,l-esplanade,Belgique,Guapa,Autre,True,True,,,/boutiques-restaurants/guapa
L'Esplanade,l-esplanade,Belgique,Gilance,Mode,True,False,,,/boutiques-restaurants/gilance
L'Esplanade,l-esplanade,Belgique,Gong Cha,Autre,True,False,,,/boutiques-restaurants/gong-cha
L'Esplanade,l-esplanade,Belgique,GEORGE JOAILLIERS,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/george-joailliers
L'Esplanade,l-esplanade,Belgique,H&M,Mode,True,False,,,/boutiques-restaurants/h-m
L'Esplanade,l-esplanade,Belgique,Hawaiian Poke Bowl,Autre,True,False,,,/boutiques-restaurants/hawaiian-poke-bowl
L'Esplanade,l-esplanade,Belgique,Histoire d'Or,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/histoire-d-or
L'Esplanade,l-esplanade,Belgique,Hema,Autre,True,False,,,/boutiques-restaurants/hema
L'Esplanade,l-esplanade,Belgique,Hairdis,Autre,True,False,,,/boutiques-restaurants/hairdis
L'Esplanade,l-esplanade,Belgique,iServices,Autre,True,False,,,/boutiques-restaurants/iservices
L'Esplanade,l-esplanade,Belgique,Intimissimi,Mode,True,False,,,/boutiques-restaurants/intimissimi
L'Esplanade,l-esplanade,Belgique,Ici Paris XL,Autre,True,False,,,/boutiques-restaurants/ici-paris-xl
L'Esplanade,l-esplanade,Belgique,Jimmy Fairly,Autre,True,False,,,/boutiques-restaurants/jimmy-fairly
L'Esplanade,l-esplanade,Belgique,Jules,Mode,True,False,,,/boutiques-restaurants/jules
L'Esplanade,l-esplanade,Belgique,Jack & Jones,Mode,True,True,,,/boutiques-restaurants/jack-jones
L'Esplanade,l-esplanade,Belgique,Kusmi Tea,Restauration,True,True,,,/boutiques-restaurants/kusmi-tea
L'Esplanade,l-esplanade,Belgique,KRUIDVAT,Autre,True,False,,,/boutiques-restaurants/kruidvat
L'Esplanade,l-esplanade,Belgique,Kiko Milano,Santé & Beauté,True,False,,,/boutiques-restaurants/kiko
L'Esplanade,l-esplanade,Belgique,Le Zèbre à Pois,Mode,True,False,,,/boutiques-restaurants/le-zap
L'Esplanade,l-esplanade,Belgique,L'Atelier d'Amaya,Autre,True,False,,,/boutiques-restaurants/l-atelier-d-amaya
L'Esplanade,l-esplanade,Belgique,Le Comptoir de Mathilde,Autre,True,False,,,/boutiques-restaurants/le-comptoir-de-mathilde
L'Esplanade,l-esplanade,Belgique,L.C. Coiffure,Autre,True,True,,,/boutiques-restaurants/l-c--coiffure
L'Esplanade,l-esplanade,Belgique,Lush,Santé & Beauté,True,False,,,/boutiques-restaurants/lush
L'Esplanade,l-esplanade,Belgique,Lovisa,Autre,True,False,,,/boutiques-restaurants/lovisa
L'Esplanade,l-esplanade,Belgique,Levi's,Mode,True,False,,,/boutiques-restaurants/levi-s
L'Esplanade,l-esplanade,Belgique,Les Secrets du Chef,Autre,True,False,,,/boutiques-restaurants/les-secrets-du-chef
L'Esplanade,l-esplanade,Belgique,Les Bourgeoises,Mode,True,False,,,/boutiques-restaurants/les-bourgeoises
L'Esplanade,l-esplanade,Belgique,Les Ateliers du linge,Autre,True,False,,,/boutiques-restaurants/les-ateliers-du-linge
L'Esplanade,l-esplanade,Belgique,Le Royal Bowl RB,Divertissement,False,False,,,/boutiques-restaurants/le-royal-bowl-rb
L'Esplanade,l-esplanade,Belgique,Leonidas,Restauration,True,False,,,/boutiques-restaurants/leonidas
L'Esplanade,l-esplanade,Belgique,Lacoste,Mode,True,False,,,/boutiques-restaurants/lacoste
L'Esplanade,l-esplanade,Belgique,La Chaise Longue,Autre,True,False,,,/boutiques-restaurants/la-chaise-longue
L'Esplanade,l-esplanade,Belgique,Lab9,Mode,True,False,,,/boutiques-restaurants/easy-m
L'Esplanade,l-esplanade,Belgique,Maison 123,Mode,True,False,,,/boutiques-restaurants/maison-123
L'Esplanade,l-esplanade,Belgique,Monica Jane,Autre,True,False,,,/boutiques-restaurants/monica-jane
L'Esplanade,l-esplanade,Belgique,Mister Minit,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/mister-minit
L'Esplanade,l-esplanade,Belgique,Medi-Market,Autre,True,False,,,/boutiques-restaurants/medi-market
L'Esplanade,l-esplanade,Belgique,Massimo Dutti,Mode,True,False,,,/boutiques-restaurants/massimo-dutti
L'Esplanade,l-esplanade,Belgique,Mango,Mode,True,False,,,/boutiques-restaurants/mango
L'Esplanade,l-esplanade,Belgique,Maisons du Monde,Restauration,True,False,,,/boutiques-restaurants/maisons-du-monde
L'Esplanade,l-esplanade,Belgique,Mac Cosmetics,Santé & Beauté,True,False,,,/boutiques-restaurants/mac-cosmetics
L'Esplanade,l-esplanade,Belgique,Namaste,Mode,True,False,,,/boutiques-restaurants/namaste
L'Esplanade,l-esplanade,Belgique,Neuhaus,Autre,True,False,,,/boutiques-restaurants/neuhaus
L'Esplanade,l-esplanade,Belgique,Nature & Découvertes,Santé & Beauté,True,False,,,/boutiques-restaurants/nature-decouvertes
L'Esplanade,l-esplanade,Belgique,Orange,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/orange
L'Esplanade,l-esplanade,Belgique,ONLY,Mode,True,False,,,/boutiques-restaurants/only
L'Esplanade,l-esplanade,Belgique,Okaïdi,Mode,True,False,,,/boutiques-restaurants/okaidi
L'Esplanade,l-esplanade,Belgique,Oil & Vinegar,Supermarchés & Alimentaire,True,True,,,/boutiques-restaurants/oil-vinegar
L'Esplanade,l-esplanade,Belgique,Poke House,Autre,True,False,,,/boutiques-restaurants/poke-house
L'Esplanade,l-esplanade,Belgique,Prego!,Mode,True,False,,,/boutiques-restaurants/prego
L'Esplanade,l-esplanade,Belgique,Paul,Restauration,True,False,,,/boutiques-restaurants/paul
L'Esplanade,l-esplanade,Belgique,Panos,Autre,True,True,,,/boutiques-restaurants/panos
L'Esplanade,l-esplanade,Belgique,Proximus RC,Autre,True,False,,,/boutiques-restaurants/proximus-rc
L'Esplanade,l-esplanade,Belgique,Propharma,Autre,True,False,,,/boutiques-restaurants/propharma
L'Esplanade,l-esplanade,Belgique,Press Shop,Autre,True,False,,,/boutiques-restaurants/press-shop
L'Esplanade,l-esplanade,Belgique,Pearle,Autre,True,False,,,/boutiques-restaurants/pearle
L'Esplanade,l-esplanade,Belgique,Pathé Louvain-la-Neuve,Santé & Beauté,True,False,,,/boutiques-restaurants/pathe-louvain-la-neuve
L'Esplanade,l-esplanade,Belgique,Pandora,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/pandora
L'Esplanade,l-esplanade,Belgique,Palais des Thés,Autre,True,True,,,/boutiques-restaurants/palais-des-thes
L'Esplanade,l-esplanade,Belgique,Quick,Restauration,True,False,,,/boutiques-restaurants/quick
L'Esplanade,l-esplanade,Belgique,Riverwoods,Mode,True,False,,,/boutiques-restaurants/riverwoods
L'Esplanade,l-esplanade,Belgique,Rituals,Autre,True,False,,,/boutiques-restaurants/rituals
L'Esplanade,l-esplanade,Belgique,Sostrene Grene,Autre,True,False,,,/boutiques-restaurants/sostrene-grene
L'Esplanade,l-esplanade,Belgique,Superdry,Mode,True,False,,,/boutiques-restaurants/superdry
L'Esplanade,l-esplanade,Belgique,Snipes,Mode,True,False,,,/boutiques-restaurants/snipes
L'Esplanade,l-esplanade,Belgique,Tape à l'Œil,Mode,True,False,,,/boutiques-restaurants/tape-a-l-aeil
L'Esplanade,l-esplanade,Belgique,Twice as Nice,Autre,True,False,,,/boutiques-restaurants/twice-as-nice
L'Esplanade,l-esplanade,Belgique,Tezenis,Mode,True,False,,,/boutiques-restaurants/tezenis
L'Esplanade,l-esplanade,Belgique,Tequila,Autre,True,False,,,/boutiques-restaurants/tequila
L'Esplanade,l-esplanade,Belgique,Undiz,Mode,True,False,,,/boutiques-restaurants/undiz
L'Esplanade,l-esplanade,Belgique,Venizi,Autre,True,False,,,/boutiques-restaurants/venizi
L'Esplanade,l-esplanade,Belgique,Veritas,Mode,True,False,,,/boutiques-restaurants/veritas
L'Esplanade,l-esplanade,Belgique,Woké Noodle Bar,Restauration,True,True,,,/boutiques-restaurants/woke-noodle-bar
L'Esplanade,l-esplanade,Belgique,Wasbar,Autre,True,False,,,/boutiques-restaurants/wasbar
L'Esplanade,l-esplanade,Belgique,Waffle Factory,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/waffle-factory
L'Esplanade,l-esplanade,Belgique,Yves Rocher,Santé & Beauté,True,False,,,/boutiques-restaurants/yves-rocher
L'Esplanade,l-esplanade,Belgique,Zara,Mode,True,False,,,/boutiques-restaurants/zara
